source,target,following,followed_by
SenPatRoberts,SenatorTimScott,TRUE,TRUE
SenPatRoberts,SenatorRounds,TRUE,FALSE
SenPatRoberts,SenJohnThune,TRUE,TRUE
SenPatRoberts,SenAlexander,TRUE,TRUE
SenPatRoberts,BobCorker,FALSE,FALSE
SenPatRoberts,JohnCornyn,TRUE,TRUE
SenPatRoberts,SenTedCruz,TRUE,TRUE
SenPatRoberts,senorrinhatch,TRUE,TRUE
SenPatRoberts,SenMikeLee,TRUE,TRUE
SenPatRoberts,SenatorLeahy,FALSE,FALSE
SenPatRoberts,timkaine,FALSE,FALSE
SenPatRoberts,MarkWarner,TRUE,FALSE
SenPatRoberts,PattyMurray,TRUE,TRUE
SenPatRoberts,SenatorCantwell,FALSE,FALSE
SenPatRoberts,SenCapito,FALSE,TRUE
SenPatRoberts,Sen_JoeManchin,TRUE,TRUE
SenPatRoberts,SenatorBaldwin,TRUE,FALSE
SenPatRoberts,SenRonJohnson,TRUE,TRUE
SenPatRoberts,SenatorEnzi,TRUE,TRUE
SenPatRoberts,SenJohnBarrasso,TRUE,TRUE
JerryMoran,SenShelby,TRUE,TRUE
JerryMoran,SenDougJones,FALSE,FALSE
JerryMoran,lisamurkowski,TRUE,TRUE
JerryMoran,SenDanSullivan,TRUE,FALSE
JerryMoran,SenJohnMcCain,FALSE,TRUE
JerryMoran,JeffFlake,FALSE,TRUE
JerryMoran,SenTomCotton,TRUE,TRUE
JerryMoran,JohnBoozman,TRUE,TRUE
JerryMoran,SenFeinstein,TRUE,TRUE
JerryMoran,SenKamalaHarris,FALSE,FALSE
JerryMoran,SenBennetCO,TRUE,FALSE
JerryMoran,SenCoryGardner,TRUE,FALSE
JerryMoran,ChrisMurphyCT,FALSE,FALSE
JerryMoran,SenBlumenthal,TRUE,TRUE
JerryMoran,SenatorCarper,TRUE,FALSE
JerryMoran,ChrisCoons,TRUE,TRUE
JerryMoran,SenBillNelson,FALSE,FALSE
JerryMoran,marcorubio,FALSE,TRUE
JerryMoran,sendavidperdue,TRUE,TRUE
JerryMoran,SenatorIsakson,TRUE,TRUE
JerryMoran,brianschatz,FALSE,FALSE
JerryMoran,maziehirono,TRUE,TRUE
JerryMoran,MikeCrapo,TRUE,TRUE
JerryMoran,SenatorRisch,TRUE,TRUE
JerryMoran,SenDuckworth,TRUE,FALSE
JerryMoran,SenatorDurbin,TRUE,TRUE
JerryMoran,SenDonnelly,FALSE,TRUE
JerryMoran,SenToddYoung,TRUE,FALSE
JerryMoran,ChuckGrassley,TRUE,TRUE
JerryMoran,joniernst,FALSE,TRUE
JerryMoran,SenPatRoberts,TRUE,TRUE
JerryMoran,JerryMoran,FALSE,FALSE
JerryMoran,SenateMajLdr,TRUE,TRUE
JerryMoran,RandPaul,TRUE,TRUE
JerryMoran,BillCassidy,FALSE,FALSE
JerryMoran,SenJohnKennedy,TRUE,FALSE
JerryMoran,SenAngusKing,TRUE,TRUE
JerryMoran,SenatorCollins,TRUE,TRUE
JerryMoran,ChrisVanHollen,FALSE,FALSE
JerryMoran,SenatorCardin,FALSE,FALSE
JerryMoran,SenMarkey,TRUE,FALSE
JerryMoran,SenWarren,TRUE,TRUE
JerryMoran,SenGaryPeters,FALSE,FALSE
JerryMoran,SenStabenow,FALSE,FALSE
JerryMoran,amyklobuchar,TRUE,TRUE
JerryMoran,SenTinaSmith,FALSE,FALSE
JerryMoran,SenThadCochran,TRUE,TRUE
JerryMoran,SenatorWicker,TRUE,TRUE
JerryMoran,clairecmc,FALSE,FALSE
JerryMoran,RoyBlunt,TRUE,TRUE
JerryMoran,SteveDaines,TRUE,FALSE
JerryMoran,SenatorTester,TRUE,TRUE
JerryMoran,SenatorFischer,TRUE,TRUE
JerryMoran,BenSasse,FALSE,FALSE
JerryMoran,SenCortezMasto,TRUE,FALSE
JerryMoran,SenDeanHeller,TRUE,TRUE
JerryMoran,SenatorShaheen,FALSE,FALSE
JerryMoran,SenatorHassan,TRUE,FALSE
JerryMoran,CoryBooker,TRUE,TRUE
JerryMoran,SenatorMenendez,TRUE,FALSE
JerryMoran,MartinHeinrich,FALSE,TRUE
JerryMoran,SenatorTomUdall,TRUE,TRUE
JerryMoran,SenSchumer,FALSE,FALSE
JerryMoran,SenGillibrand,FALSE,FALSE
JerryMoran,SenatorBurr,TRUE,TRUE
JerryMoran,SenThomTillis,TRUE,FALSE
JerryMoran,SenatorHeitkamp,FALSE,TRUE
JerryMoran,SenJohnHoeven,TRUE,TRUE
JerryMoran,SenSherrodBrown,TRUE,FALSE
JerryMoran,senrobportman,TRUE,TRUE
JerryMoran,JimInhofe,FALSE,TRUE
JerryMoran,SenatorLankford,TRUE,TRUE
JerryMoran,RonWyden,TRUE,TRUE
JerryMoran,SenJeffMerkley,TRUE,TRUE
JerryMoran,SenBobCasey,TRUE,FALSE
JerryMoran,SenToomey,TRUE,TRUE
JerryMoran,SenJackReed,FALSE,TRUE
JerryMoran,SenWhitehouse,FALSE,TRUE
JerryMoran,GrahamBlog,TRUE,TRUE
JerryMoran,SenatorTimScott,TRUE,TRUE
JerryMoran,SenatorRounds,TRUE,FALSE
JerryMoran,SenJohnThune,TRUE,TRUE
JerryMoran,SenAlexander,TRUE,TRUE
JerryMoran,BobCorker,FALSE,FALSE
JerryMoran,JohnCornyn,TRUE,TRUE
JerryMoran,SenTedCruz,TRUE,TRUE
JerryMoran,senorrinhatch,FALSE,TRUE
JerryMoran,SenMikeLee,TRUE,TRUE
JerryMoran,SenatorLeahy,FALSE,FALSE
JerryMoran,timkaine,FALSE,TRUE
JerryMoran,MarkWarner,TRUE,TRUE
JerryMoran,PattyMurray,TRUE,FALSE
JerryMoran,SenatorCantwell,FALSE,FALSE
JerryMoran,SenCapito,FALSE,FALSE
JerryMoran,Sen_JoeManchin,TRUE,TRUE
JerryMoran,SenatorBaldwin,TRUE,FALSE
JerryMoran,SenRonJohnson,TRUE,TRUE
JerryMoran,SenatorEnzi,TRUE,TRUE
JerryMoran,SenJohnBarrasso,TRUE,TRUE
SenateMajLdr,SenShelby,TRUE,TRUE
SenateMajLdr,SenDougJones,TRUE,FALSE
SenateMajLdr,lisamurkowski,TRUE,TRUE
SenateMajLdr,SenDanSullivan,TRUE,TRUE
SenateMajLdr,SenJohnMcCain,TRUE,TRUE
SenateMajLdr,JeffFlake,FALSE,TRUE
SenateMajLdr,SenTomCotton,FALSE,TRUE
SenateMajLdr,JohnBoozman,TRUE,TRUE
SenateMajLdr,SenFeinstein,FALSE,FALSE
SenateMajLdr,SenKamalaHarris,FALSE,FALSE
SenateMajLdr,SenBennetCO,TRUE,FALSE
SenateMajLdr,SenCoryGardner,FALSE,TRUE
SenateMajLdr,ChrisMurphyCT,FALSE,FALSE
SenateMajLdr,SenBlumenthal,FALSE,FALSE
SenateMajLdr,SenatorCarper,FALSE,FALSE
SenateMajLdr,ChrisCoons,FALSE,FALSE
SenateMajLdr,SenBillNelson,FALSE,FALSE
SenateMajLdr,marcorubio,FALSE,TRUE
SenateMajLdr,sendavidperdue,TRUE,TRUE
SenateMajLdr,SenatorIsakson,TRUE,TRUE
SenateMajLdr,brianschatz,FALSE,FALSE
SenateMajLdr,maziehirono,FALSE,FALSE
SenateMajLdr,MikeCrapo,TRUE,TRUE
SenateMajLdr,SenatorRisch,TRUE,TRUE
SenateMajLdr,SenDuckworth,FALSE,FALSE
SenateMajLdr,SenatorDurbin,FALSE,FALSE
SenateMajLdr,SenDonnelly,FALSE,FALSE
SenateMajLdr,SenToddYoung,TRUE,TRUE
SenateMajLdr,ChuckGrassley,FALSE,TRUE
SenateMajLdr,joniernst,FALSE,FALSE
SenateMajLdr,SenPatRoberts,TRUE,TRUE
SenateMajLdr,JerryMoran,TRUE,TRUE
SenateMajLdr,SenateMajLdr,FALSE,FALSE
SenateMajLdr,RandPaul,FALSE,TRUE
SenateMajLdr,BillCassidy,TRUE,TRUE
SenateMajLdr,SenJohnKennedy,TRUE,TRUE
SenateMajLdr,SenAngusKing,FALSE,FALSE
SenateMajLdr,SenatorCollins,FALSE,TRUE
SenateMajLdr,ChrisVanHollen,FALSE,FALSE
SenateMajLdr,SenatorCardin,FALSE,FALSE
SenateMajLdr,SenMarkey,TRUE,FALSE
SenateMajLdr,SenWarren,FALSE,FALSE
SenateMajLdr,SenGaryPeters,TRUE,FALSE
SenateMajLdr,SenStabenow,FALSE,FALSE
SenateMajLdr,amyklobuchar,FALSE,FALSE
SenateMajLdr,SenTinaSmith,FALSE,FALSE
SenateMajLdr,SenThadCochran,TRUE,TRUE
SenateMajLdr,SenatorWicker,TRUE,TRUE
SenateMajLdr,clairecmc,FALSE,FALSE
SenateMajLdr,RoyBlunt,TRUE,TRUE
SenateMajLdr,SteveDaines,TRUE,TRUE
SenateMajLdr,SenatorTester,TRUE,FALSE
SenateMajLdr,SenatorFischer,TRUE,TRUE
SenateMajLdr,BenSasse,FALSE,FALSE
SenateMajLdr,SenCortezMasto,TRUE,FALSE
SenateMajLdr,SenDeanHeller,TRUE,TRUE
SenateMajLdr,SenatorShaheen,FALSE,FALSE
SenateMajLdr,SenatorHassan,TRUE,FALSE
SenateMajLdr,CoryBooker,TRUE,FALSE
SenateMajLdr,SenatorMenendez,FALSE,FALSE
SenateMajLdr,MartinHeinrich,FALSE,FALSE
SenateMajLdr,SenatorTomUdall,TRUE,FALSE
SenateMajLdr,SenSchumer,FALSE,FALSE
SenateMajLdr,SenGillibrand,FALSE,FALSE
SenateMajLdr,SenatorBurr,FALSE,TRUE
SenateMajLdr,SenThomTillis,TRUE,TRUE
SenateMajLdr,SenatorHeitkamp,FALSE,FALSE
SenateMajLdr,SenJohnHoeven,TRUE,TRUE
SenateMajLdr,SenSherrodBrown,TRUE,FALSE
SenateMajLdr,senrobportman,TRUE,TRUE
SenateMajLdr,JimInhofe,FALSE,TRUE
SenateMajLdr,SenatorLankford,TRUE,TRUE
SenateMajLdr,RonWyden,FALSE,FALSE
SenateMajLdr,SenJeffMerkley,TRUE,FALSE
SenateMajLdr,SenBobCasey,TRUE,FALSE
SenateMajLdr,SenToomey,TRUE,TRUE
SenateMajLdr,SenJackReed,FALSE,FALSE
SenateMajLdr,SenWhitehouse,FALSE,FALSE
SenateMajLdr,GrahamBlog,TRUE,TRUE
SenateMajLdr,SenatorTimScott,TRUE,TRUE
SenateMajLdr,SenatorRounds,TRUE,TRUE
SenateMajLdr,SenJohnThune,TRUE,TRUE
SenateMajLdr,SenAlexander,TRUE,TRUE
SenateMajLdr,BobCorker,FALSE,FALSE
SenateMajLdr,JohnCornyn,TRUE,TRUE
SenateMajLdr,SenTedCruz,FALSE,TRUE
SenateMajLdr,senorrinhatch,FALSE,TRUE
SenateMajLdr,SenMikeLee,FALSE,TRUE
SenateMajLdr,SenatorLeahy,FALSE,FALSE
SenateMajLdr,timkaine,FALSE,FALSE
SenateMajLdr,MarkWarner,TRUE,FALSE
SenateMajLdr,PattyMurray,FALSE,FALSE
SenateMajLdr,SenatorCantwell,FALSE,FALSE
SenateMajLdr,SenCapito,FALSE,TRUE
SenateMajLdr,Sen_JoeManchin,FALSE,FALSE
SenateMajLdr,SenatorBaldwin,TRUE,FALSE
SenateMajLdr,SenRonJohnson,TRUE,TRUE
SenateMajLdr,SenatorEnzi,TRUE,TRUE
SenateMajLdr,SenJohnBarrasso,TRUE,TRUE
RandPaul,SenShelby,TRUE,FALSE
RandPaul,SenDougJones,FALSE,FALSE
RandPaul,lisamurkowski,FALSE,TRUE
RandPaul,SenDanSullivan,TRUE,FALSE
RandPaul,SenJohnMcCain,FALSE,FALSE
RandPaul,JeffFlake,TRUE,TRUE
RandPaul,SenTomCotton,TRUE,FALSE
RandPaul,JohnBoozman,FALSE,TRUE
RandPaul,SenFeinstein,FALSE,FALSE
RandPaul,SenKamalaHarris,TRUE,FALSE
RandPaul,SenBennetCO,TRUE,FALSE
RandPaul,SenCoryGardner,TRUE,TRUE
RandPaul,ChrisMurphyCT,FALSE,FALSE
RandPaul,SenBlumenthal,TRUE,TRUE
RandPaul,SenatorCarper,FALSE,FALSE
RandPaul,ChrisCoons,TRUE,FALSE
RandPaul,SenBillNelson,FALSE,FALSE
RandPaul,marcorubio,FALSE,TRUE
RandPaul,sendavidperdue,TRUE,FALSE
RandPaul,SenatorIsakson,FALSE,TRUE
RandPaul,brianschatz,FALSE,FALSE
RandPaul,maziehirono,FALSE,FALSE
RandPaul,MikeCrapo,TRUE,TRUE
RandPaul,SenatorRisch,TRUE,TRUE
RandPaul,SenDuckworth,FALSE,FALSE
RandPaul,SenatorDurbin,TRUE,FALSE
RandPaul,SenDonnelly,FALSE,FALSE
RandPaul,SenToddYoung,FALSE,FALSE
RandPaul,ChuckGrassley,TRUE,TRUE
RandPaul,joniernst,FALSE,FALSE
RandPaul,SenPatRoberts,TRUE,TRUE
RandPaul,JerryMoran,TRUE,TRUE
RandPaul,SenateMajLdr,TRUE,FALSE
RandPaul,RandPaul,FALSE,FALSE
RandPaul,BillCassidy,TRUE,FALSE
RandPaul,SenJohnKennedy,TRUE,FALSE
RandPaul,SenAngusKing,TRUE,FALSE
RandPaul,SenatorCollins,TRUE,TRUE
RandPaul,ChrisVanHollen,FALSE,FALSE
RandPaul,SenatorCardin,TRUE,FALSE
RandPaul,SenMarkey,TRUE,FALSE
RandPaul,SenWarren,TRUE,FALSE
RandPaul,SenGaryPeters,FALSE,FALSE
RandPaul,SenStabenow,FALSE,FALSE
RandPaul,amyklobuchar,FALSE,FALSE
RandPaul,SenTinaSmith,FALSE,FALSE
RandPaul,SenThadCochran,TRUE,TRUE
RandPaul,SenatorWicker,TRUE,TRUE
RandPaul,clairecmc,FALSE,FALSE
RandPaul,RoyBlunt,TRUE,TRUE
RandPaul,SteveDaines,TRUE,FALSE
RandPaul,SenatorTester,TRUE,FALSE
RandPaul,SenatorFischer,TRUE,TRUE
RandPaul,BenSasse,FALSE,FALSE
RandPaul,SenCortezMasto,FALSE,FALSE
RandPaul,SenDeanHeller,TRUE,TRUE
RandPaul,SenatorShaheen,FALSE,FALSE
RandPaul,SenatorHassan,TRUE,FALSE
RandPaul,CoryBooker,TRUE,TRUE
RandPaul,SenatorMenendez,TRUE,FALSE
RandPaul,MartinHeinrich,FALSE,FALSE
RandPaul,SenatorTomUdall,FALSE,FALSE
RandPaul,SenSchumer,TRUE,TRUE
RandPaul,SenGillibrand,FALSE,TRUE
RandPaul,SenatorBurr,TRUE,TRUE
RandPaul,SenThomTillis,TRUE,TRUE
RandPaul,SenatorHeitkamp,FALSE,FALSE
RandPaul,SenJohnHoeven,TRUE,TRUE
RandPaul,SenSherrodBrown,TRUE,FALSE
RandPaul,senrobportman,TRUE,TRUE
RandPaul,JimInhofe,FALSE,FALSE
RandPaul,SenatorLankford,TRUE,FALSE
RandPaul,RonWyden,FALSE,TRUE
RandPaul,SenJeffMerkley,TRUE,FALSE
RandPaul,SenBobCasey,TRUE,FALSE
RandPaul,SenToomey,TRUE,TRUE
RandPaul,SenJackReed,FALSE,FALSE
RandPaul,SenWhitehouse,FALSE,FALSE
RandPaul,GrahamBlog,TRUE,TRUE
RandPaul,SenatorTimScott,TRUE,TRUE
RandPaul,SenatorRounds,TRUE,FALSE
RandPaul,SenJohnThune,TRUE,TRUE
RandPaul,SenAlexander,TRUE,TRUE
RandPaul,BobCorker,TRUE,FALSE
RandPaul,JohnCornyn,TRUE,TRUE
RandPaul,SenTedCruz,TRUE,TRUE
RandPaul,senorrinhatch,TRUE,TRUE
RandPaul,SenMikeLee,TRUE,TRUE
RandPaul,SenatorLeahy,FALSE,TRUE
RandPaul,timkaine,FALSE,FALSE
RandPaul,MarkWarner,TRUE,FALSE
RandPaul,PattyMurray,TRUE,FALSE
RandPaul,SenatorCantwell,FALSE,FALSE
RandPaul,SenCapito,FALSE,FALSE
RandPaul,Sen_JoeManchin,FALSE,FALSE
RandPaul,SenatorBaldwin,TRUE,FALSE
RandPaul,SenRonJohnson,TRUE,TRUE
RandPaul,SenatorEnzi,TRUE,TRUE
RandPaul,SenJohnBarrasso,TRUE,TRUE
BillCassidy,SenShelby,FALSE,FALSE
BillCassidy,SenDougJones,FALSE,FALSE
BillCassidy,lisamurkowski,TRUE,FALSE
BillCassidy,SenDanSullivan,TRUE,FALSE
BillCassidy,SenJohnMcCain,FALSE,FALSE
BillCassidy,JeffFlake,FALSE,FALSE
BillCassidy,SenTomCotton,TRUE,FALSE
BillCassidy,JohnBoozman,FALSE,FALSE
BillCassidy,SenFeinstein,FALSE,FALSE
BillCassidy,SenKamalaHarris,FALSE,FALSE
BillCassidy,SenBennetCO,FALSE,FALSE
BillCassidy,SenCoryGardner,FALSE,TRUE
BillCassidy,ChrisMurphyCT,TRUE,FALSE
BillCassidy,SenBlumenthal,FALSE,FALSE
BillCassidy,SenatorCarper,FALSE,FALSE
BillCassidy,ChrisCoons,FALSE,FALSE
BillCassidy,SenBillNelson,FALSE,FALSE
BillCassidy,marcorubio,FALSE,FALSE
BillCassidy,sendavidperdue,TRUE,TRUE
BillCassidy,SenatorIsakson,FALSE,FALSE
BillCassidy,brianschatz,FALSE,FALSE
BillCassidy,maziehirono,FALSE,FALSE
BillCassidy,MikeCrapo,TRUE,FALSE
BillCassidy,SenatorRisch,FALSE,FALSE
BillCassidy,SenDuckworth,FALSE,FALSE
BillCassidy,SenatorDurbin,FALSE,FALSE
BillCassidy,SenDonnelly,FALSE,FALSE
BillCassidy,SenToddYoung,TRUE,FALSE
BillCassidy,ChuckGrassley,FALSE,FALSE
BillCassidy,joniernst,FALSE,FALSE
BillCassidy,SenPatRoberts,FALSE,FALSE
BillCassidy,JerryMoran,FALSE,FALSE
BillCassidy,SenateMajLdr,TRUE,TRUE
BillCassidy,RandPaul,FALSE,TRUE
BillCassidy,BillCassidy,FALSE,FALSE
BillCassidy,SenJohnKennedy,TRUE,TRUE
BillCassidy,SenAngusKing,FALSE,FALSE
BillCassidy,SenatorCollins,FALSE,FALSE
BillCassidy,ChrisVanHollen,FALSE,FALSE
BillCassidy,SenatorCardin,FALSE,FALSE
BillCassidy,SenMarkey,TRUE,FALSE
BillCassidy,SenWarren,FALSE,FALSE
BillCassidy,SenGaryPeters,TRUE,FALSE
BillCassidy,SenStabenow,FALSE,FALSE
BillCassidy,amyklobuchar,FALSE,FALSE
BillCassidy,SenTinaSmith,FALSE,FALSE
BillCassidy,SenThadCochran,FALSE,FALSE
BillCassidy,SenatorWicker,TRUE,FALSE
BillCassidy,clairecmc,FALSE,FALSE
BillCassidy,RoyBlunt,TRUE,TRUE
BillCassidy,SteveDaines,TRUE,FALSE
BillCassidy,SenatorTester,FALSE,FALSE
BillCassidy,SenatorFischer,TRUE,FALSE
BillCassidy,BenSasse,FALSE,FALSE
BillCassidy,SenCortezMasto,FALSE,FALSE
BillCassidy,SenDeanHeller,TRUE,FALSE
BillCassidy,SenatorShaheen,FALSE,FALSE
BillCassidy,SenatorHassan,TRUE,FALSE
BillCassidy,CoryBooker,FALSE,FALSE
BillCassidy,SenatorMenendez,FALSE,FALSE
BillCassidy,MartinHeinrich,FALSE,FALSE
BillCassidy,SenatorTomUdall,TRUE,FALSE
BillCassidy,SenSchumer,FALSE,FALSE
BillCassidy,SenGillibrand,FALSE,FALSE
BillCassidy,SenatorBurr,TRUE,TRUE
BillCassidy,SenThomTillis,TRUE,TRUE
BillCassidy,SenatorHeitkamp,FALSE,FALSE
BillCassidy,SenJohnHoeven,TRUE,FALSE
BillCassidy,SenSherrodBrown,TRUE,FALSE
BillCassidy,senrobportman,TRUE,FALSE
BillCassidy,JimInhofe,FALSE,FALSE
BillCassidy,SenatorLankford,TRUE,TRUE
BillCassidy,RonWyden,FALSE,FALSE
BillCassidy,SenJeffMerkley,TRUE,FALSE
BillCassidy,SenBobCasey,TRUE,FALSE
BillCassidy,SenToomey,TRUE,FALSE
BillCassidy,SenJackReed,FALSE,FALSE
BillCassidy,SenWhitehouse,FALSE,FALSE
BillCassidy,GrahamBlog,FALSE,FALSE
BillCassidy,SenatorTimScott,TRUE,TRUE
BillCassidy,SenatorRounds,TRUE,FALSE
BillCassidy,SenJohnThune,FALSE,FALSE
BillCassidy,SenAlexander,TRUE,TRUE
BillCassidy,BobCorker,FALSE,FALSE
BillCassidy,JohnCornyn,TRUE,FALSE
BillCassidy,SenTedCruz,TRUE,FALSE
BillCassidy,senorrinhatch,FALSE,FALSE
BillCassidy,SenMikeLee,FALSE,FALSE
BillCassidy,SenatorLeahy,FALSE,FALSE
BillCassidy,timkaine,FALSE,FALSE
BillCassidy,MarkWarner,TRUE,FALSE
BillCassidy,PattyMurray,FALSE,FALSE
BillCassidy,SenatorCantwell,FALSE,FALSE
BillCassidy,SenCapito,TRUE,TRUE
BillCassidy,Sen_JoeManchin,FALSE,FALSE
BillCassidy,SenatorBaldwin,TRUE,FALSE
BillCassidy,SenRonJohnson,FALSE,FALSE
BillCassidy,SenatorEnzi,FALSE,FALSE
BillCassidy,SenJohnBarrasso,FALSE,FALSE
SenJohnKennedy,SenShelby,FALSE,TRUE
SenJohnKennedy,SenDougJones,TRUE,TRUE
SenJohnKennedy,lisamurkowski,FALSE,TRUE
SenJohnKennedy,SenDanSullivan,TRUE,TRUE
SenJohnKennedy,SenJohnMcCain,FALSE,TRUE
SenJohnKennedy,JeffFlake,FALSE,TRUE
SenJohnKennedy,SenTomCotton,FALSE,TRUE
SenJohnKennedy,JohnBoozman,FALSE,TRUE
SenJohnKennedy,SenFeinstein,FALSE,TRUE
SenJohnKennedy,SenKamalaHarris,FALSE,TRUE
SenJohnKennedy,SenBennetCO,FALSE,TRUE
SenJohnKennedy,SenCoryGardner,FALSE,TRUE
SenJohnKennedy,ChrisMurphyCT,FALSE,TRUE
SenJohnKennedy,SenBlumenthal,FALSE,TRUE
SenJohnKennedy,SenatorCarper,FALSE,TRUE
SenJohnKennedy,ChrisCoons,FALSE,TRUE
SenJohnKennedy,SenBillNelson,FALSE,TRUE
SenJohnKennedy,marcorubio,FALSE,TRUE
SenJohnKennedy,sendavidperdue,TRUE,TRUE
SenJohnKennedy,SenatorIsakson,FALSE,TRUE
SenJohnKennedy,brianschatz,TRUE,TRUE
SenJohnKennedy,maziehirono,FALSE,TRUE
SenJohnKennedy,MikeCrapo,TRUE,TRUE
SenJohnKennedy,SenatorRisch,TRUE,TRUE
SenJohnKennedy,SenDuckworth,FALSE,TRUE
SenJohnKennedy,SenatorDurbin,TRUE,TRUE
SenJohnKennedy,SenDonnelly,FALSE,TRUE
SenJohnKennedy,SenToddYoung,FALSE,TRUE
SenJohnKennedy,ChuckGrassley,FALSE,TRUE
SenJohnKennedy,joniernst,FALSE,FALSE
SenJohnKennedy,SenPatRoberts,FALSE,TRUE
SenJohnKennedy,JerryMoran,FALSE,TRUE
SenJohnKennedy,SenateMajLdr,TRUE,TRUE
SenJohnKennedy,RandPaul,FALSE,TRUE
SenJohnKennedy,BillCassidy,TRUE,TRUE
SenJohnKennedy,SenJohnKennedy,FALSE,FALSE
SenJohnKennedy,SenAngusKing,TRUE,TRUE
SenJohnKennedy,SenatorCollins,FALSE,TRUE
SenJohnKennedy,ChrisVanHollen,FALSE,TRUE
SenJohnKennedy,SenatorCardin,TRUE,TRUE
SenJohnKennedy,SenMarkey,TRUE,TRUE
SenJohnKennedy,SenWarren,FALSE,TRUE
SenJohnKennedy,SenGaryPeters,FALSE,TRUE
SenJohnKennedy,SenStabenow,FALSE,TRUE
SenJohnKennedy,amyklobuchar,TRUE,TRUE
SenJohnKennedy,SenTinaSmith,FALSE,FALSE
SenJohnKennedy,SenThadCochran,TRUE,TRUE
SenJohnKennedy,SenatorWicker,TRUE,TRUE
SenJohnKennedy,clairecmc,FALSE,TRUE
SenJohnKennedy,RoyBlunt,TRUE,TRUE
SenJohnKennedy,SteveDaines,FALSE,TRUE
SenJohnKennedy,SenatorTester,FALSE,TRUE
SenJohnKennedy,SenatorFischer,FALSE,TRUE
SenJohnKennedy,BenSasse,FALSE,TRUE
SenJohnKennedy,SenCortezMasto,TRUE,TRUE
SenJohnKennedy,SenDeanHeller,FALSE,TRUE
SenJohnKennedy,SenatorShaheen,FALSE,TRUE
SenJohnKennedy,SenatorHassan,TRUE,TRUE
SenJohnKennedy,CoryBooker,FALSE,TRUE
SenJohnKennedy,SenatorMenendez,FALSE,TRUE
SenJohnKennedy,MartinHeinrich,FALSE,TRUE
SenJohnKennedy,SenatorTomUdall,FALSE,TRUE
SenJohnKennedy,SenSchumer,FALSE,TRUE
SenJohnKennedy,SenGillibrand,FALSE,TRUE
SenJohnKennedy,SenatorBurr,TRUE,TRUE
SenJohnKennedy,SenThomTillis,TRUE,TRUE
SenJohnKennedy,SenatorHeitkamp,FALSE,TRUE
SenJohnKennedy,SenJohnHoeven,TRUE,TRUE
SenJohnKennedy,SenSherrodBrown,TRUE,TRUE
SenJohnKennedy,senrobportman,TRUE,TRUE
SenJohnKennedy,JimInhofe,FALSE,TRUE
SenJohnKennedy,SenatorLankford,FALSE,TRUE
SenJohnKennedy,RonWyden,FALSE,TRUE
SenJohnKennedy,SenJeffMerkley,TRUE,TRUE
SenJohnKennedy,SenBobCasey,TRUE,TRUE
SenJohnKennedy,SenToomey,TRUE,TRUE
SenJohnKennedy,SenJackReed,FALSE,TRUE
SenJohnKennedy,SenWhitehouse,TRUE,TRUE
SenJohnKennedy,GrahamBlog,FALSE,TRUE
SenJohnKennedy,SenatorTimScott,TRUE,TRUE
SenJohnKennedy,SenatorRounds,TRUE,TRUE
SenJohnKennedy,SenJohnThune,FALSE,TRUE
SenJohnKennedy,SenAlexander,FALSE,TRUE
SenJohnKennedy,BobCorker,FALSE,FALSE
SenJohnKennedy,JohnCornyn,TRUE,TRUE
SenJohnKennedy,SenTedCruz,FALSE,TRUE
SenJohnKennedy,senorrinhatch,FALSE,TRUE
SenJohnKennedy,SenMikeLee,FALSE,TRUE
SenJohnKennedy,SenatorLeahy,FALSE,TRUE
SenJohnKennedy,timkaine,FALSE,TRUE
SenJohnKennedy,MarkWarner,TRUE,TRUE
SenJohnKennedy,PattyMurray,FALSE,TRUE
SenJohnKennedy,SenatorCantwell,FALSE,TRUE
SenJohnKennedy,SenCapito,FALSE,TRUE
SenJohnKennedy,Sen_JoeManchin,FALSE,TRUE
SenJohnKennedy,SenatorBaldwin,FALSE,TRUE
SenJohnKennedy,SenRonJohnson,TRUE,TRUE
SenJohnKennedy,SenatorEnzi,TRUE,TRUE
SenJohnKennedy,SenJohnBarrasso,FALSE,TRUE
SenAngusKing,SenShelby,FALSE,TRUE
SenAngusKing,SenDougJones,FALSE,FALSE
SenAngusKing,lisamurkowski,TRUE,FALSE
SenAngusKing,SenDanSullivan,TRUE,TRUE
SenAngusKing,SenJohnMcCain,FALSE,TRUE
SenAngusKing,JeffFlake,FALSE,FALSE
SenAngusKing,SenTomCotton,FALSE,TRUE
SenAngusKing,JohnBoozman,TRUE,TRUE
SenAngusKing,SenFeinstein,TRUE,TRUE
SenAngusKing,SenKamalaHarris,TRUE,TRUE
SenAngusKing,SenBennetCO,TRUE,TRUE
SenAngusKing,SenCoryGardner,FALSE,TRUE
SenAngusKing,ChrisMurphyCT,FALSE,TRUE
SenAngusKing,SenBlumenthal,TRUE,TRUE
SenAngusKing,SenatorCarper,TRUE,TRUE
SenAngusKing,ChrisCoons,TRUE,TRUE
SenAngusKing,SenBillNelson,FALSE,TRUE
SenAngusKing,marcorubio,FALSE,TRUE
SenAngusKing,sendavidperdue,TRUE,TRUE
SenAngusKing,SenatorIsakson,FALSE,TRUE
SenAngusKing,brianschatz,TRUE,TRUE
SenAngusKing,maziehirono,TRUE,TRUE
SenAngusKing,MikeCrapo,TRUE,TRUE
SenAngusKing,SenatorRisch,TRUE,TRUE
SenAngusKing,SenDuckworth,TRUE,FALSE
